PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"SEYFERT, UT; BOHNERTH, S; HEINRICH, W; WENZEL, E",,,,"SEYFERT, UT; BOHNERTH, S; HEINRICH, W; WENZEL, E",,,CLINICAL RELEVANCE OF BIOLOGICAL INCOMPATIBILITY AND ROLE OF A CENTRAL REGISTER,ARTIFICIAL ORGANS,,,English,Note,,,,,,BIOINCOMPATIBILITY; CENTRAL REGISTER; ALGORITHM; QUESTIONNAIRE,INFLAMMATORY REACTION; BIOMATERIALS; BIOCOMPATIBILITY; HEMODIALYSIS; INTERLEUKIN-1; PLASMA; CELLS; CALCIFICATION; FIBROBLASTS; ACTIVATION,"Different aspects relevant for the assessment and characterization of biomaterials are presented. Quite a number of basic concepts that play an important role when detecting unwanted adverse effects of drugs have to be taken into consideration when registering and evaluating unwanted effects of biomaterials. The institutionalization of the Central Bioregister at the University of Saarland is described. This Bioregister is a so-called ""spontaneous"" ad hoc recording system whose efficiency depends largely on the collaboration of physicians. Thus, the efficiency and rationality of the use of biomaterials can certainly be improved. The possibility of registering even rarely occurring unwanted effects as well as new indications will result in and allow a more general and/or a more specific therapy, depending on the biomaterial.",,"SEYFERT, UT (reprint author), UNIV SAARLAND,KLIN HAMOSTASEOL & TRANSFUS MED ABT,UNIKLINIKEN,W-6650 HOMBURG,GERMANY.",,,,,,,82,0,0,0,0,BLACKWELL SCIENCE INC,CAMBRIDGE,"238 MAIN ST, CAMBRIDGE, MA 02142",0160-564X,,,ARTIF ORGANS,Artif. Organs,DEC,1991.0,15.0,6,,,,,507,513,,,,,,7,"Engineering, Biomedical; Transplantation",Engineering; Transplantation,GU527,WOS:A1991GU52700012,1763974.0,,,,2019-02-25
J,"SIMIONESCU, A; SIMIONESCU, D; DEAC, R",,,,"SIMIONESCU, A; SIMIONESCU, D; DEAC, R",,,LYSINE-ENHANCED GLUTARALDEHYDE CROSS-LINKING OF COLLAGENOUS BIOMATERIALS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,TISSUE; BIOPROSTHESES; CALCIFICATION; INHIBITION; FIXATION; PROTEINS,"Crosslinking of collagenous biomaterials currently employs the use of glutaraldehyde. The putative enhancement of glutaraldehyde crosslinking by lysine was investigated in three model systems: bovine pericardium, collagen membranes, and bovine serum albumin. Repetitive sequential treatment of bovine pericardium with glutaraldehyde and lysine and finally with formaldehyde produced a matrix which, by the two criteria used (shrinkage temperature and urea/SDS soluble collagen), was shown to be more highly crosslinked than pericardium fixed in glutaraldehyde alone. Essentially the same results were obtained when membranes prepared from pepsin-soluble pericardial collagen were subjected to sequential glutaraldehyde and lysine treatments, reaching shrinkage temperatures of more than 90-degrees-C. Heart valves prepared from lysine-enhanced glutaraldehyde crosslinked bovine pericardium were tested in vitro in an accelerated fatigue tester and have been shown to behave satisfactorily after 300 million cycles. These additional crosslinks proved to be stable in saline at 37-degrees-C. Studies on bovine serum albumin attempted to get an insight into the mechanisms of lysine enhancement of glutaraldehyde crosslinking by treating sequentially albumin with glutaraldehyde and lysine and analysis of the products by gel filtration and SDS-PAGE. These studies suggest that free amino groups exposed by proteins are initially reacted with glutaraldehyde and then bridged by the diamino compound (lysine) producing more extensive intermolecular crosslinking than glutaraldehyde alone.","ACAD MED SCI, MED RES CTR, CARDIOVASC SURG RES DEPT, POB 118-4300, Targu Mures, ROMANIA",,,,,,,,24,42,42,0,11,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN, NJ 07030 USA",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,DEC,1991.0,25.0,12,,,,,1495,1505,,10.1002/jbm.820251207,,,,11,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,GQ002,WOS:A1991GQ00200006,1794997.0,,,,2019-02-25
J,"GOMBOTZ, WR; GUANGHUI, W; HORBETT, TA; HOFFMAN, AS",,,,"GOMBOTZ, WR; GUANGHUI, W; HORBETT, TA; HOFFMAN, AS",,,PROTEIN ADSORPTION TO POLY(ETHYLENE OXIDE) SURFACES,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,CRITICAL SOLUTION TEMPERATURES; CO-POLYMERS; PLASMA; ESCA; COPOLYMERS; GLASS; FILMS; MODEL,"Surfaces containing poly(ethylene oxide) (PEO) are interesting biomaterials because they exhibit low degrees of protein adsorption and cell adhesion. In this study different molecular weight PEO molecules were covalently attached to poly(ethylene terephthalate) (PET) films using cyanuric chloride chemistry. Prior to the PEO immobilization, amino groups were introduced onto the PET films by exposing them to an allylamine plasma glow discharge. The amino groups on the PET film were next activated with cyanuric chloride and then reacted with bis-amino PEO. The samples were characterized by scanning electron microscopy, water contact angle measurements, gravimetric analysis, and electron spectroscopy for chemical analysis (ESCA). The adsorption of I-125-labeled baboon fibrinogen and bovine serum albumin was studied from buffer solutions. Gravimetric analysis indicated that the films grafted with the low-molecular-weight PEO contained many more PEO molecules than the surfaces grafted with higher-molecular-weight PEO. The high-molecular-weight PEO surfaces, however, exhibited greater wettability (lower water contact angles) and less protein adsorption than the low-molecular-weight PEO surfaces. Adsorption of albumin and fibrinogen to the PEO surfaces decreased with increasing PEO molecular weight up to 3500. A further increase in molecular weight resulted in only slight decreases in protein adsorption. Protein adsorption studies as a function of buffer ionic strength suggest that there may be an ionic interaction between the protein and the allylamine surface. The trends in protein adsorption together with the water contact angle results and the gravimetric analysis suggest that a kind of ""cooperative"" water structuring around the larger PEO molecules may create an ""excluded volume"" of the hydrated polymer coils. This may be an important factor contributing to the observed low protein adsorption behavior.","UNIV WASHINGTON, CTR BIOENGN, SEATTLE, WA 98195 USA",,,,,NCRR NIH HHS [RR01296],,,48,475,480,3,107,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN, NJ 07030 USA",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,DEC,1991.0,25.0,12,,,,,1547,1562,,10.1002/jbm.820251211,,,,16,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,GQ002,WOS:A1991GQ00200010,1839026.0,,,,2019-02-25
J,"ERTEL, SI; RATNER, BD; HORBETT, TA",,,,"ERTEL, SI; RATNER, BD; HORBETT, TA",,,"THE ADSORPTION AND ELUTABILITY OF ALBUMIN, IGG, AND FIBRONECTIN ON RADIOFREQUENCY PLASMA DEPOSITED POLYSTYRENE",JOURNAL OF COLLOID AND INTERFACE SCIENCE,,,English,Article,,,,,,,HUMAN-ENDOTHELIAL CELLS; SOLID-SURFACES; FIBRINOGEN; ADHESION; GROWTH; GRAFTS; SERUM; BIOMATERIALS; RESPONSES; POLYMERS,,"UNIV WASHINGTON,DEPT CHEM ENGN,BF-10,SEATTLE,WA 98195; UNIV WASHINGTON,CTR BIOENGN,SEATTLE,WA 98195",,,,,,,,36,46,47,0,1,ACADEMIC PRESS INC JNL-COMP SUBSCRIPTIONS,SAN DIEGO,"525 B ST, STE 1900, SAN DIEGO, CA 92101-4495",0021-9797,,,J COLLOID INTERF SCI,J. Colloid Interface Sci.,DEC,1991.0,147.0,2,,,,,433,442,,10.1016/0021-9797(91)90176-9,,,,10,"Chemistry, Physical",Chemistry,GR430,WOS:A1991GR43000016,,,,,2019-02-25
J,"CARBALLO, J; FERREIROS, CM; CRIADO, MT",,,,"CARBALLO, J; FERREIROS, CM; CRIADO, MT",,,"INFLUENCE OF BLOOD PROTEINS IN THE INVITRO ADHESION OF STAPHYLOCOCCUS-EPIDERMIDIS TO TEFLON, POLYCARBONATE, POLYETHYLENE AND BOVINE PERICARDIUM",REVISTA ESPANOLA DE FISIOLOGIA,,,English,Article,,,,,,ADHESION; STAPHYLOCOCCUS-EPIDERMIDIS; BIOMATERIALS,SURFACE FREE-ENERGY; IMMUNOGLOBULIN-G; PLASMA-PROTEINS; FIBRONECTIN; FIBRINOGEN; ADHERENCE; ALBUMIN; BIOMATERIALS; ATTACHMENT; STREPTOCOCCI,"The influence of human plasma proteins (fibrinogen, albumin and fibronectin) on the adherence of Staphylococcus epidermis to teflon, polyethylene, polycarbonate and bovine pericardium was studied in an in vitro quantitative assay by scintillation counting. Bacterial adhesion was generally reduced by the presence of protein during the adherence assay except in the case of bovine pericardium, in which adherence remained almost unaffected. The effect of these plasma proteins on bacterial surface properties resulted in strong increases of surface charge as measured by ion-exchange chromatography and with no effect on hydrophobicity, estimated as contact angles. Adherence was not found to be correlated with these two properties, suggesting that bacteria-surface interactions must not be simplified to the influence of interfacial forces.","FAC FARM SANTIAGO DE COMPOSTELA,DEPT MICROBIOL & PARASITOL,E-15706 SANTIAGO,SPAIN",,,"Carballo, Julia/K-9953-2014","Carballo, Julia/0000-0003-4388-358X",,,,27,7,7,1,4,REV ESPANOLA FISIOLOGIA,PAMPLONA,"APARTADO 177, 31080 PAMPLONA, SPAIN",0034-9402,,,REV ESP FISIOL,Rev. Esp. Fisiol.,DEC,1991.0,47.0,4,,,,,201,208,,,,,,8,Physiology,Physiology,HL640,WOS:A1991HL64000007,1812542.0,,,,2019-02-25
J,"LLANOS, GR; SEFTON, MV",,,,"LLANOS, GR; SEFTON, MV",,,IMMOBILIZATION OF POLY(ETHYLENE GLYCOL) ONTO A POLY(VINYL ALCOHOL) HYDROGEL .1. SYNTHESIS AND CHARACTERIZATION,MACROMOLECULES,,,English,Article,,,,,,,POLYURETHANES; PLATELET; SURFACES; POLYETHYLENE; ADSORPTION; COPOLYMERS; GLASS,"Poly(ethylene glycols) (PEG) were immobilized onto a poly(vinyl alcohol) (PVA) hydrogel using either acetal or urethane linkages. The hydrogel was cross-linked with glutaraldehyde using MgCl2 (water based) or toluenesulfonic acid (DMSO based) as the acid catalyst. The water-based gel was stiffer (compression modulus of 465 kPa) than the DMSO gel (compression modulus of 48.6 +/- 2.4 kPa). The terminal hydroxyl group of PEG (M(n) 2000 and 5000, with or without a monomethoxy end cap) was oxidized to an aldehyde by using an acetic anhydride-DMSO mixture or modified with a diisocyanatohexane to produce a terminal isocyanate. Optimum conversion to an aldehyde was realized at 8 h at room temperature, independent of molecular weight. Maximum conversion to the isocyanate occurred at 6 and 10 h/90-degrees-C for M(n) 2000 and 5000, respectively. Using the aldehyde-terminated PEG5000 in the presence of toluenesulfonic acid, XPS analysis of the immobilized product determined that an average maximum oxyethylene content of 71% was obtained after 4 h at 70-degrees-C. Both molecular weight species of poly(ethylene glycol isocyanate) were bound to PVA on the order of 74% oxyethylene content as measured by XPS. Covalent binding of PEG M(n) 5000 via an aldehyde had no effect on the advancing contact angle whereas immobilization through a urethane moiety resulted in a significant decrease, indicating that PEG dominated this surface in air. Since receding contact angles indicated total wetting of both modified and unmodified PVA surfaces, it was not possible to distinguish the presence of PEG from that of PVA on the surface of the gel in water. These surfaces are of potential interest as a means of reducing the thrombogenicity of cardiovascular biomaterials.","UNIV TORONTO, DEPT CHEM ENGN & APPL CHEM, TORONTO M5S 1A4, ONTARIO, CANADA; UNIV TORONTO, CTR BIOMAT, TORONTO M5S 1A4, ONTARIO, CANADA",,,,,,,,35,41,43,0,39,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036 USA",0024-9297,1520-5835,,MACROMOLECULES,Macromolecules,NOV 11,1991.0,24.0,23,,,,,6065,6072,,10.1021/ma00023a003,,,,8,Polymer Science,Polymer Science,GQ428,WOS:A1991GQ42800003,,,,,2019-02-25
J,"KRASOVSKAYA, SM; UZHINOVA, LD; ANDRIANOVA, MY; PRISCHENKO, AA; LIVANTSOV, MV; LOMONOSOV, MV",,,,"KRASOVSKAYA, SM; UZHINOVA, LD; ANDRIANOVA, MY; PRISCHENKO, AA; LIVANTSOV, MV; LOMONOSOV, MV",,,BIOCHEMICAL AND PHYSICOCHEMICAL ASPECTS OF BIOMATERIALS CALCIFICATION,BIOMATERIALS,,,English,Article,,,,,,"CALCIFICATION, HEART VALVE PROSTHESIS; TISSUE MORBIDITY",,"Intrinsic tissue calcification mainly results from increased penetration of plasma proteins into the leaflets of bioprosthetic cardiac valves. The loss of activity of natural calcification inhibitors changes tissue properties and promotes pathological processes. N-vinylpyrrolidone, 3-amino-1,1-hydroxypropylendi-phosphonic acid, O,O-diethylvinylphosphonates and antiaggregant (acryloilsalicylic acid) were used to decrease porosity and prevent calcification. Gamma-radiation and glutaraldehyde were used to immobilize these agents. Tissue calcification was studied using subcutaneous implantation of the samples in young rats. The study indicates that the copolymerization of N-vinylpyrrolidone, O,O-diethylvinylphosphonates and acryloilsalicylic acid decreases calcium and phosphorous accumulation during in vivo experiments.","MV LOMONOSOV STATE UNIV, MOSCOW 119899, USSR","KRASOVSKAYA, SM (reprint author), ACAD MED SCI USSR, NATL RES CTR SURG, DEPT CARDIAC SURG, ABRIKOSOVSKY PER 2, MOSCOW 119874, USSR.",,,,,,,7,16,16,0,1,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND",0142-9612,1878-5905,,BIOMATERIALS,Biomaterials,NOV,1991.0,12.0,9,,,,,817,820,,10.1016/0142-9612(91)90067-K,,,,4,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,GT183,WOS:A1991GT18300004,1764551.0,,,,2019-02-25
J,"ERIKSSON, AS; THOMSEN, P",,,,"ERIKSSON, AS; THOMSEN, P",,,"LEUKOTRIENE-B4, INTERLEUKIN-1 AND LEUKOCYTE ACCUMULATION IN TITANIUM AND PTFE CHAMBERS AFTER IMPLANTATION IN THE RAT ABDOMINAL-WALL",BIOMATERIALS,,,English,Article,,,,,,LEUKOTRIENE-B4; INTERLEUKIN-1; CELL-MATERIAL INTERFACE; LEUKOCYTES,RHEUMATOID-ARTHRITIS; SYNOVIAL-FLUID; ARACHIDONIC-ACID; TISSUE; LEUKOCYTES; PRODUCTS; POTENT,"The inflammatory reaction elicited after implantation of non-biologic materials was studied by analysis of the exudate in pure titanium or polytetrafluorethylene chambers 1-9 d after insertion in the abdominal wall of the rat. In chambers made of pure titanium, the number of leucocytes increased about twofold from 1.8 x 10(6)/ml to 4.1 x 10(6)/ml between 24 h and 6 d, whereas a larger increase from 2.1 x 10(6)/ml to 8.3 x 10(6)/ml was observed in the polytetrafluorethylene chambers. Irrespective of implant material, polymorphonuclear granulocytes constituted the vast majority of leucocytes (> 81%). After 24 h the leukotriene B4 content was slightly higher in polytetrafluorethylene chambers than in titanium chambers. In contrast to the titanium chambers, a marked increase in leukotriene B4 levels was detected in polytetrafluorethylene chambers 6 d after insertion, whereas the greatest amount of leukotriene B4 in titanium chambers was measured at 9 d. Interleukin 1 was only detected in both types of chambers after 6 d. The present study, together with previous findings, shows that the materials used in this study elicit different degrees of inflammatory reactions in the chamber exudate. Since the number of leucocytes in the exudate retrieved from the chambers correlated well with the leukotriene B4 levels, it is suggested that leukotriene B4, but not interleukin 1, may be an important mediator for polymorphonuclear granulocyte migration into the implant-tissue interface. The role of leukotriene B4 and interleukin 1 for other parts of the inflammatory process around biomaterials in soft tissue, such as cell adhesion and activation and microvascular changes and their potential roles for the development of the peri-implant tissue remains to be established.","GOTHENBURG UNIV,DEPT ANAT,POB 33031,S-40033 GOTHENBURG,SWEDEN",,,,"Thomsen, Peter/0000-0003-3910-6665",,,,21,19,19,0,1,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0142-9612,,,BIOMATERIALS,Biomaterials,NOV,1991.0,12.0,9,,,,,827,830,,10.1016/0142-9612(91)90069-M,,,,4,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,GT183,WOS:A1991GT18300006,1662545.0,,,,2019-02-25
J,"DEMOOR, CP; DOH, L; SIEGEL, RA",,,,"DEMOOR, CP; DOH, L; SIEGEL, RA",,,LONG-TERM STRUCTURAL-CHANGES IN PH-SENSITIVE HYDROGELS,BIOMATERIALS,,,English,Article,,,,,,COPOLY (MMA-DMAA); SWELLING; PH-SENSITIVITY; HYDROGELS,METHACRYLIC ACID) HYDROGELS; SWELLING PROPERTIES; DRUG RELEASE; HYDROLYSIS; INSULIN; GELS; DIFFUSION; SOLUTE,"The long-term swelling properties of lightly cross-linked copolymer hydrogels consisting of methyl methacrylate (MMA) and N,N-dimethylaminoethyl methacrylamide (DMAA) were studied as a function of pH at 25-degrees-C and 37-degrees-C. In acidic pH regions, the swelling equilibria were found to be stable over 200 d. In alkaline pH environments, however, the 'equilibrium' swelling increases slowly with time. Gas chromatography of the supernatant shows that substantial methanol is produced, along with trace amounts of N,N-dimethylethylene diamine. Thus, the primary mechanism underlying the structural changes appears to be hydrolysis of ester groups in the MMA side-chains, with a much smaller contribution due to amidolysis of the DMAA side-chains. The implications of these structural changes for the application of this hydrogel, as well as other related hydrogels as long-term implantable biomaterials, are discussed.","UNIV CALIF SAN FRANCISCO,DEPT PHARM,SAN FRANCISCO,CA 94143; UNIV CALIF SAN FRANCISCO,DEPT PHARMACEUT CHEM,SAN FRANCISCO,CA 94143",,,,,NIDDK NIH HHS [DK38035],,,22,8,8,1,7,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0142-9612,,,BIOMATERIALS,Biomaterials,NOV,1991.0,12.0,9,,,,,836,840,,,,,,5,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,GT183,WOS:A1991GT18300008,1764554.0,,,,2019-02-25
J,"LEDNICKY, F; JANATOVA, V; LOPOUR, P; VONDRACEK, P",,,,"LEDNICKY, F; JANATOVA, V; LOPOUR, P; VONDRACEK, P",,,SILICONE RUBBER-HYDROGEL COMPOSITES AS POLYMERIC BIOMATERIALS .3. AN INVESTIGATION OF PHASE DISTRIBUTION BY SCANNING ELECTRON-MICROSCOPY,BIOMATERIALS,,,English,Article,,,,,,POLYMER COMPOSITES; SILICONE RUBBER; HYDROGELS,,The structure of silicone rubber-hydrogel composite materials was investigated by scanning electron microscopy (SEM) and light microscopy. The polymer phases in these materials composed of the polysiloxane matrix and very small particles of lightly cross-linked poly(2-hydroxyethylmethacrylate) or poly(2-hydroxyethylmethacrylate-co-methacrylic acid) were visualized using both methods. The distribution of polymer phases was studied by SEM of fracture surfaces of the materials. The results are discussed in relation to the transport properties of the materials.,"PRAGUE INST CHEM TECHNOL,DEPT POLYMERS,CS-16628 PRAGUE 6,CZECHOSLOVAKIA","LEDNICKY, F (reprint author), CZECHOSLOVAK ACAD SCI,INST MACROMOLEC CHEM,CS-16206 PRAGUE 6,CZECHOSLOVAKIA.",,,,,,,7,16,16,1,7,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0142-9612,,,BIOMATERIALS,Biomaterials,NOV,1991.0,12.0,9,,,,,848,852,,10.1016/0142-9612(91)90073-J,,,,5,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,GT183,WOS:A1991GT18300010,1764556.0,,,,2019-02-25
