PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"BELTON, D; STUPP, SI",,,,"BELTON, D; STUPP, SI",,,ADSORPTION AND IONIC CROSSLINKING PHENOMENA IN POLYELECTROLYTE-BASED BIOMATERIALS,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,,,English,Meeting Abstract,,,,,,,,,"NORTHWESTERN UNIV,DEPT MAT SCI & ENGN,CHICAGO,IL 60611; NORTHWESTERN UNIV,DEPT BIOL MAT,CHICAGO,IL 60611",,,"Stupp, Samuel/B-6737-2009",,,,,0,0,0,0,1,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036",0065-7727,,,ABSTR PAP AM CHEM S,Abstr. Pap. Am. Chem. Soc.,,1980.0,179,MAR,,,,,38,ORPL,,,,,,0,"Chemistry, Multidisciplinary",Chemistry,JJ813,WOS:A1980JJ81301539,,,,,2019-02-25
J,"GRAY, DN",,,,"GRAY, DN",,,STATUS OF OLEFIN-SO2 CO-POLYMERS AS BIOMATERIALS,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,,,English,Meeting Abstract,,,,,,,,,"OWENS ILLINOIS INC,CORP TECHNOL,TOLEDO,OH 43666",,,,,,,,0,0,0,0,0,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036",0065-7727,,,ABSTR PAP AM CHEM S,Abstr. Pap. Am. Chem. Soc.,,1980.0,179,MAR,,,,,96,ORPL,,,,,,0,"Chemistry, Multidisciplinary",Chemistry,JJ813,WOS:A1980JJ81301597,,,,,2019-02-25
J,"DUCHEYNE, P; LERAY, JL; MUSTER, D; PUSINERI, C",,,,"DUCHEYNE, P; LERAY, JL; MUSTER, D; PUSINERI, C",,,"1ST WORLD BIOMATERIALS CONGRESS - BADEN NEAR VIENNA, 8-12 APRIL 1980",BIOMATERIALS,,,English,Editorial Material,,,,,,,,,,"DUCHEYNE, P (reprint author), CATHOLIC UNIV LEUVEN,B-3000 LOUVAIN,BELGIUM.",,,,,,,0,0,0,0,0,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0142-9612,,,BIOMATERIALS,Biomaterials,,1980.0,1,4,,,,,225,226,,10.1016/0142-9612(80)90026-5,,,,2,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,KN473,WOS:A1980KN47300010,,,,,2019-02-25
J,"DEKEE, D; TURCOTTE, G",,,,"DEKEE, D; TURCOTTE, G",,,VISCOSITY OF BIOMATERIALS,CHEMICAL ENGINEERING COMMUNICATIONS,,,English,Article,,,,,,,,,"QUEENS UNIV,DEPT CHEM ENGN,KINGSTON K7L 3N6,ONTARIO,CANADA","DEKEE, D (reprint author), UNIV WINDSOR,DEPT CHEM ENGN,WINDSOR N9B 3P4,ONTARIO,CANADA.",,,,,,,17,35,35,0,4,GORDON BREACH SCI PUBL LTD,READING,"C/O STBS LTD, PO BOX 90, READING, BERKS, ENGLAND RG1 8JL",0098-6445,,,CHEM ENG COMMUN,Chem. Eng. Commun.,,1980.0,6,4-5,,,,,273,282,,10.1080/00986448008912535,,,,10,"Engineering, Chemical",Engineering,KV057,WOS:A1980KV05700006,,,,,2019-02-25
J,"GRISTINA, A; LEAKE, E; ROVERE, G; KOLKIN, J; WRIGHT, MJ",,,,"GRISTINA, A; LEAKE, E; ROVERE, G; KOLKIN, J; WRIGHT, MJ",,,BACTERIA AND THEIR RELATIONSHIPS TO BIOMATERIALS,CLINICAL ORTHOPAEDICS AND RELATED RESEARCH,,,English,Meeting Abstract,,,,,,,,,,,,,,,,,0,0,0,0,0,LIPPINCOTT-RAVEN PUBL,PHILADELPHIA,"227 EAST WASHINGTON SQ, PHILADELPHIA, PA 19106",0009-921X,,,CLIN ORTHOP RELAT R,Clin. Orthop. Rel. Res.,,1980.0,,147,,,,,307,308,,,,,,2,Orthopedics; Surgery,Orthopedics; Surgery,JS424,WOS:A1980JS42400060,,,,,2019-02-25
J,"DIDISHEIM, P; STROPP, JQ; MUJWID, DK; FASS, DN",,,,"DIDISHEIM, P; STROPP, JQ; MUJWID, DK; FASS, DN",,,RELATION OF ADSORBED VONWILLEBRAND-FACTOR (VWF) TO PLATELET-ADHESION (PA) ON CARDIOVASCULAR BIOMATERIALS,CLINICAL RESEARCH,,,English,Meeting Abstract,,,,,,,,,"MAYO CLIN & MAYO FDN,DEPT MED,ROCHESTER,MN 55901; MAYO CLIN & MAYO FDN,DEPT LAB MED,ROCHESTER,MN 55901",,,,,,,,0,0,0,0,0,SLACK INC,THOROFARE,"6900 GROVE RD, THOROFARE, NJ 08086",0009-9279,,,CLIN RES,Clin. Res.,,1980.0,28,4,,,,,A768,A768,,,,,,1,"Medicine, Research & Experimental",Research & Experimental Medicine,KL015,WOS:A1980KL01500364,,,,,2019-02-25
J,"PLANCHE, C; ONURSAL, E; WEISS, M; VERLEY, JM",,,,"PLANCHE, C; ONURSAL, E; WEISS, M; VERLEY, JM",,,EXPERIMENTAL EVALUATION OF BIOMATERIALS FOR PULMONARY-ARTERY ANGIOPLASTY,EUROPEAN SURGICAL RESEARCH,,,English,Meeting Abstract,,,,,,,,,,"PLANCHE, C (reprint author), CTR CHIRURG MARIE LANNELONGUE,CHIRURG EXPTL LAB,133 AVE RESISTANCE,F-92350 LE PLESSIS ROBINS,FRANCE.",,,,,,,0,0,0,0,0,KARGER,BASEL,"ALLSCHWILERSTRASSE 10, CH-4009 BASEL, SWITZERLAND",0014-312X,,,EUR SURG RES,Eur. Surg. Res.,,1980.0,12,,,1,,,96,97,,,,,,2,Surgery,Surgery,JQ809,WOS:A1980JQ80900106,,,,,2019-02-25
J,"BRUCK, SD",,,,"BRUCK, SD",,,THE ROLE OF BIOMATERIALS IN INSULIN DELIVERY SYSTEMS,INTERNATIONAL JOURNAL OF ARTIFICIAL ORGANS,,,English,Article,,,,,,,,,,"BRUCK, SD (reprint author), STEPHEN D BRUCK ASSOCIATES INC,BIOMAT & PHARMACOL SYST,SUITE 727E,7315 WISCONSIN AVE,BETHESDA,MD 20014, USA.",,,,,,,39,1,1,1,1,WICHTIG EDITORE,MILAN,"72/74 VIA FRIULI, 20135 MILAN, ITALY",0391-3988,,,INT J ARTIF ORGANS,Int. J. Artif. Organs,,1980.0,3,5,,,,,299,304,,,,,,6,"Engineering, Biomedical; Transplantation",Engineering; Transplantation,KM621,WOS:A1980KM62100013,6780471.0,,,,2019-02-25
J,"WILLIAMS, DF",,,,"WILLIAMS, DF",,,ACADEMIC FOCUS - BIOMATERIALS ACTIVITIES AT THE UNIVERSITY-OF-LIVERPOOL,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Editorial Material,,,,,,,,,,"WILLIAMS, DF (reprint author), UNIV LIVERPOOL,SCH DENT SURG,DEPT DENT SCI,LIVERPOOL L69 3BX,MERSEYSIDE,ENGLAND.",,,,,,,0,1,1,0,0,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1980.0,14,3,,,,,325,327,,10.1002/jbm.820140312,,,,3,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,JP495,WOS:A1980JP49500011,7364793.0,,,,2019-02-25
J,"MCCLUGAGE, SG; HOLMSTEDT, JOV; MALLOY, RB",,,,"MCCLUGAGE, SG; HOLMSTEDT, JOV; MALLOY, RB",,,AN INVIVO MODEL FOR EVALUATING THE RESPONSE OF PULP TO VARIOUS BIOMATERIALS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,,"MCCLUGAGE, SG (reprint author), LOUISIANA STATE UNIV,SCH DENT,DEPT ANAT,NEW ORLEANS,LA 70119, USA.",,,,,,,7,3,3,0,0,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1980.0,14,5,,,,,631,638,,10.1002/jbm.820140509,,,,8,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,KF831,WOS:A1980KF83100008,7349669.0,,,,2019-02-25
